"","N","Accession","PG","Gene_Symbol","Protein_Name"
"5665",0,"IPI:IPI00412862.3",1846,"KIF20B","Isoform 3 of Kinesin-like protein KIF20B"
"5666",262,"IPI:IPI00855820.1",1847,"MON2","Isoform 1 of Protein MON2 homolog"
"5667",0,"IPI:IPI00797186.1",1847,"MON2","Isoform 4 of Protein MON2 homolog"
"5668",0,"IPI:IPI00797469.2",1847,"MON2","Isoform 2 of Protein MON2 homolog"
"5669",278,"RRRRRIPI:IPI00794221.1",1848,"DBN1","Putative uncharacterized protein DBN1"
"5670",0,"RRRRRIPI:IPI00003406.4",1848,"DBN1","Isoform 1 of Drebrin"
"5671",0,"RRRRRIPI:IPI00295624.5",1848,"DBN1","Isoform 2 of Drebrin"
"5672",373,"IPI:IPI00185361.5",1849,"DDX55","ATP-dependent RNA helicase DDX55"
"5673",0,"IPI:IPI00657777.4",1849,"DDX55","cDNA FLJ56793, highly similar to Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 55 (DDX55), mRNA"
"5674",0,"IPI:IPI00792800.1",1849,"DDX55","8 kDa protein"
"5675",268,"RRRRRIPI:IPI00385948.1",1850,"-","Putative FWP002"
"5676",270,"IPI:IPI00794959.1",1851,"DUOX2","dual oxidase 2 precursor"
"5677",0,"IPI:IPI00299627.2",1851,"DUOX2","Dual oxidase 2"
"5678",271,"IPI:IPI00645893.2",1852,"SH3KBP1","SH3-domain kinase binding protein 1"
"5679",274,"RRRRRIPI:IPI00217692.4",1853,"PCDH21","Similar to Protocadherin 21 precursor"
"5680",310,"IPI:IPI00640896.1",1854,"RNF151","20 kDa protein"
"5681",0,"IPI:IPI00399168.1",1854,"RNF151","RING finger protein 151"
"5682",280,"RRRRRIPI:IPI00878349.1",1855,"CABIN1","Similar to calcineurin binding protein 1"
"5683",0,"RRRRRIPI:IPI00002355.1",1855,"CABIN1","Calcineurin-binding protein cabin-1"
"5684",0,"RRRRRIPI:IPI00184409.7",1855,"CABIN1","Putative uncharacterized protein CABIN1"
"5685",281,"RRRRRIPI:IPI00298057.2",1856,"PPL","Periplakin"
"5686",284,"IPI:IPI00023084.2",1857,"ZNF319","Zinc finger protein 319"
"5687",289,"IPI:IPI00942389.1",1858,"-","461 kDa protein"
"5688",0,"IPI:IPI00028786.4",1858,"PKD1","Isoform 3 of Polycystin-1"
"5689",0,"IPI:IPI00409566.1",1858,"PKD1","Isoform 1 of Polycystin-1"
"5690",0,"IPI:IPI00409567.1",1858,"PKD1","Isoform 2 of Polycystin-1"
"5691",0,"IPI:IPI00939688.1",1858,"-","462 kDa protein"
"5692",0,"IPI:IPI00939907.1",1858,"-","463 kDa protein"
"5693",290,"IPI:IPI00412711.1",1859,"SCARF2","scavenger receptor class F, member 2 isoform 1"
"5694",292,"RRRRRIPI:IPI00847543.2",1860,"TRANK1","Lupus brain antigen 1 homolog"
"5695",294,"IPI:IPI00915343.1",1861,"TTLL11","tubulin tyrosine ligase-like family, member 11 a"
"5696",303,"RRRRRIPI:IPI00410259.2",1862,"PHLDB2","Isoform 1 of Pleckstrin homology-like domain family B member 2"
"5697",299,"RRRRRIPI:IPI00743879.1",1863,"KLC4","Isoform 3 of Kinesin light chain 4"
"5698",0,"RRRRRIPI:IPI00398812.5",1863,"KLC4","Isoform 1 of Kinesin light chain 4"
"5699",300,"RRRRRIPI:IPI00218050.1",1864,"MLH3","Isoform 2 of DNA mismatch repair protein Mlh3"
"5700",0,"RRRRRIPI:IPI00005811.3",1864,"MLH3","Isoform 1 of DNA mismatch repair protein Mlh3"
"5701",301,"RRRRRIPI:IPI00000454.2",1865,"ZAN","Isoform 3 of Zonadhesin"
"5702",307,"IPI:IPI00021129.5",1866,"AP3B1","Isoform 1 of AP-3 complex subunit beta-1"
"5703",349,"IPI:IPI00788166.2",1867,"FREM3","FRAS1 related extracellular matrix 3"
"5704",0,"IPI:IPI00095592.10",1867,"FREM3","FRAS1 related extracellular matrix 3"
"5705",310,"IPI:IPI00383867.1",1868,"PKD2L1","Polycystic kidney disease 2 related protein (Fragment)"
"5706",312,"RRRRRIPI:IPI00294448.1",1869,"PJA1","Isoform 1 of E3 ubiquitin-protein ligase Praja1"
"5707",317,"IPI:IPI00064162.4",1870,"VCPIP1","Deubiquitinating protein VCIP135"
"5708",320,"RRRRRIPI:IPI00902765.1",1871,"GPR98","693 kDa protein"
"5709",0,"RRRRRIPI:IPI00749231.3",1871,"GPR98","G protein-coupled receptor 98 precursor"
"5710",321,"IPI:IPI00217048.1",1872,"SPTBN4","Isoform 4 of Spectrin beta chain, brain 3"
"5711",323,"RRRRRIPI:IPI00515001.2",1873,"SYNJ2","Isoform 2A of Synaptojanin-2"
"5712",372,"RRRRRIPI:IPI00022295.1",1874,"PF4V1","Platelet factor 4 variant"
"5713",326,"RRRRRIPI:IPI00022446.1",1874,"PF4","Platelet factor 4"
"5714",328,"IPI:IPI00328905.6",1875,"IQGAP3","Ras GTPase-activating-like protein IQGAP3"
"5715",329,"IPI:IPI00647188.3",1876,"HYDIN2;HYDIN","Isoform 1 of Hydrocephalus-inducing protein homolog"
"5716",330,"RRRRRIPI:IPI00745038.3",1877,"LRCH2","Leucine-rich repeat and calponin homology domain-containing protein 2"
"5717",331,"RRRRRIPI:IPI00168603.2",1878,"CHDH","Choline dehydrogenase, mitochondrial"
"5718",332,"IPI:IPI00744780.2",1879,"BCAS1","Isoform 2 of Breast carcinoma-amplified sequence 1"
"5719",0,"IPI:IPI00025311.2",1879,"BCAS1","Isoform 1 of Breast carcinoma-amplified sequence 1"
"5720",0,"IPI:IPI00793841.1",1879,"BCAS1","53 kDa protein"
"5721",0,"IPI:IPI00794332.1",1879,"BCAS1","Putative uncharacterized protein BCAS1"
"5722",0,"IPI:IPI00807587.1",1879,"BCAS1","BCAS1 protein"
"5723",0,"IPI:IPI00908415.1",1879,"BCAS1","cDNA, FLJ78937, highly similar to Rattus norvegicus breast carcinoma amplified sequence 1 (Bcas1), mRNA"
"5724",333,"IPI:IPI00411623.3",1880,"ENAH","Isoform 1 of Protein enabled homolog"
"5725",358,"IPI:IPI00743813.3",1881,"ASPM","Isoform 1 of Abnormal spindle-like microcephaly-associated protein"
"5726",344,"IPI:IPI00376211.1",1882,"CTDSP1","Small CTD phosphatase 1"
"5727",0,"IPI:IPI00009633.1",1882,"CTDSP1","Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1"
"5728",345,"RRRRRIPI:IPI00303112.2",1883,"TET1","Methylcytosine dioxygenase TET1"
"5729",347,"IPI:IPI00872541.2",1884,"SCN10A","Sodium channel protein type 10 subunit alpha"
"5730",348,"RRRRRIPI:IPI00746946.2",1885,"CCDC108","Coiled-coil domain-containing protein 108"
"5731",350,"RRRRRIPI:IPI00936051.2",1886,"DNHD1","dynein heavy chain domain 1 isoform 1"
"5732",354,"IPI:IPI00013946.1",1887,"SYNGR2","Synaptogyrin-2"
"5733",357,"RRRRRIPI:IPI00017648.2",1888,"LCT","Lactase-phlorizin hydrolase"
"5734",364,"IPI:IPI00852654.1",1889,"ADAD1","Isoform 2 of Adenosine deaminase domain-containing protein 1"
"5735",0,"IPI:IPI00099037.9",1889,"ADAD1","Isoform 1 of Adenosine deaminase domain-containing protein 1"
"5736",0,"IPI:IPI00852581.1",1889,"ADAD1","Isoform 3 of Adenosine deaminase domain-containing protein 1"
"5737",219,"RRRRRIPI:IPI00641035.5",1890,"SEL1L2","Protein sel-1 homolog 2"
"5738",0,"RRRRRIPI:IPI00295743.9",1890,"SEL1L2","cDNA FLJ58643, highly similar to Homo sapiens sel-1 suppressor of lin-12-like (SEL1L), mRNA"
"5739",0,"RRRRRIPI:IPI00945681.1",1890,"SEL1L2","Putative uncharacterized protein SEL1L2"
"5740",180,"IPI:IPI00301227.2",1891,"TTC13","Isoform 1 of Tetratricopeptide repeat protein 13"
"5741",0,"IPI:IPI00890709.1",1891,"TTC13","tetratricopeptide repeat domain 13 isoform b"
"5742",0,"IPI:IPI00941418.1",1891,"TTC13","Isoform 2 of Tetratricopeptide repeat protein 13"
"5743",296,"IPI:IPI00290328.3",1892,"PTPRJ","Receptor-type tyrosine-protein phosphatase eta precursor"
"5744",0,"IPI:IPI00847732.1",1892,"PTPRJ","protein tyrosine phosphatase, receptor type, J isoform 2 precursor"
"5745",0,"IPI:IPI00943343.1",1892,"PTPRJ","PTPRJ, protein tyrosine phosphatase receptor J, eta"
"5746",222,"IPI:IPI00791851.1",1893,"RARA","Putative uncharacterized protein RARA"
"5747",572,"IPI:IPI00413780.3",1894,"PKN3","Serine/threonine-protein kinase N3"
"5748",184,"RRRRRIPI:IPI00879709.3",1894,"C6","Complement component 6 precursor"
"5749",0,"IPI:IPI00739770.3",1894,"C2orf77","hypothetical protein LOC129881"
"5750",0,"IPI:IPI00916566.1",1894,"C2orf77","Putative uncharacterized protein C2orf77"
"5751",493,"IPI:IPI00643202.3",1895,"SERPINB12","SERPINB12 protein"
"5752",0,"IPI:IPI00033583.3",1895,"SERPINB12","Serpin B12"
"5753",227,"RRRRRIPI:IPI00887352.2",1897,"LOC100134008","similar to DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11"
"5754",314,"IPI:IPI00445054.1",1898,"FLJ44715","cDNA FLJ44715 fis, clone BRACE3021430"
"5755",338,"RRRRRIPI:IPI00878073.1",1899,"C17orf37","Uncharacterized protein C17orf37"
"5756",240,"RRRRRIPI:IPI00031616.6",1899,"-","22 kDa protein"
"5757",241,"IPI:IPI00783502.1",1900,"CRTC2","CREB-regulated transcription coactivator 2"
"5758",334,"RRRRRIPI:IPI00885054.1",1901,"CCDC88B","Isoform 1 of Coiled-coil domain-containing protein 88B"
"5759",0,"RRRRRIPI:IPI00384080.2",1901,"CCDC88B","Putative uncharacterized protein CCDC88B"
"5760",0,"RRRRRIPI:IPI00884966.1",1901,"CCDC88B","Isoform 4 of Coiled-coil domain-containing protein 88B"
"5761",252,"IPI:IPI00889734.1",1902,"TTC12","Tetratricopeptide repeat protein 12 variant 1"
"5762",0,"IPI:IPI00152982.3",1902,"TTC12","Isoform 1 of Tetratricopeptide repeat protein 12"
"5763",0,"IPI:IPI00296957.5",1902,"TTC12","Isoform 2 of Tetratricopeptide repeat protein 12"
"5764",0,"IPI:IPI00852901.1",1902,"TTC12","Putative uncharacterized protein TTC12"
"5765",253,"IPI:IPI00045938.3",1903,"ZSCAN10","Zinc finger and SCAN domain-containing protein 10"
"5766",256,"IPI:IPI00008483.1",1905,"MAOA","Amine oxidase [flavin-containing] A"
"5767",261,"IPI:IPI00290043.2",1906,"ITGA3","Isoform Alpha-3B of Integrin alpha-3"
"5768",0,"IPI:IPI00215995.1",1906,"ITGA3","Isoform Alpha-3A of Integrin alpha-3"
"5769",271,"IPI:IPI00329525.6",1907,"ERVWE1","HERV-W_7q21.2 provirus ancestral Env polyprotein"
"5770",313,"RRRRRIPI:IPI00657639.1",1908,"CNTROB","Isoform 5 of Centrobin"
"5771",277,"RRRRRIPI:IPI00658082.1",1908,"CNTROB","Isoform 3 of Centrobin"
"5772",0,"RRRRRIPI:IPI00295638.3",1908,"CNTROB","Isoform 1 of Centrobin"
"5773",0,"RRRRRIPI:IPI00385978.2",1908,"CNTROB","Isoform 2 of Centrobin"
"5774",0,"RRRRRIPI:IPI00465412.3",1908,"CNTROB","Isoform 4 of Centrobin"
"5775",278,"IPI:IPI00008422.5",1909,"SMARCAD1","Isoform 2 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1"
"5776",281,"IPI:IPI00936252.1",1910,"LOC100287401","hypothetical protein XP_002342373"
"5777",0,"IPI:IPI00935866.1",1910,"LOC100291594;LOC100289769","hypothetical protein XP_002345692"
"5778",286,"IPI:IPI00877759.1",1911,"SCHIP1;IQCJ","Isoform 6 of Schwannomin-interacting protein 1"
"5779",0,"IPI:IPI00382587.3",1911,"SCHIP1;IQCJ","Isoform 5 of Schwannomin-interacting protein 1"
"5780",0,"IPI:IPI00791665.1",1911,"SCHIP1","Isoform 2 of Schwannomin-interacting protein 1"
"5781",0,"IPI:IPI00794207.1",1911,"SCHIP1","Isoform 1 of Schwannomin-interacting protein 1"
"5782",288,"RRRRRIPI:IPI00790132.2",1912,"ITPR2","Putative uncharacterized protein ITPR2"
"5783",0,"RRRRRIPI:IPI00031545.4",1912,"ITPR2","Isoform Long of Inositol 1,4,5-trisphosphate receptor type 2"
"5784",291,"IPI:IPI00644680.2",1913,"ZNF469","Zinc finger protein 469"
"5785",293,"RRRRRIPI:IPI00297288.6",1914,"CDGAP","Cdc42 GTPase-activating protein"
"5786",295,"RRRRRIPI:IPI00152535.1",1915,"CHD5","Chromodomain-helicase-DNA-binding protein 5"
"5787",297,"RRRRRIPI:IPI00016824.1",1916,"TFEC","Isoform 1 of Transcription factor EC"
"5788",298,"RRRRRIPI:IPI00216192.3",1917,"CLPB","Isoform 2 of Caseinolytic peptidase B protein homolog"
"5789",0,"RRRRRIPI:IPI00006615.3",1917,"CLPB","Isoform 1 of Caseinolytic peptidase B protein homolog"
"5790",322,"IPI:IPI00654597.1",1918,"RXFP2","relaxin/insulin-like family peptide receptor 2 isoform 2"
"5791",0,"IPI:IPI00103510.1",1918,"RXFP2","Relaxin receptor 2"
"5792",302,"IPI:IPI00941969.1",1919,"LOC440243","Putative golgin subfamily A member 6-like protein 6"
"5793",0,"IPI:IPI00872389.2",1919,"GOLGA6L6","77 kDa protein"
"5794",0,"IPI:IPI00921100.1",1919,"GOLGA6L6","golgi autoantigen, golgin subfamily a, 6-like 6"
"5795",304,"RRRRRIPI:IPI00927765.1",1920,"EIF4G1","Isoform E of Eukaryotic translation initiation factor 4 gamma 1"
"5796",0,"RRRRRIPI:IPI00386533.3",1920,"EIF4G1","eukaryotic translation initiation factor 4 gamma, 1 isoform 4"
"5797",0,"RRRRRIPI:IPI00479262.4",1920,"EIF4G1","Isoform B of Eukaryotic translation initiation factor 4 gamma 1"
"5798",0,"RRRRRIPI:IPI00759560.2",1920,"EIF4G1","EIF4G1 protein"
"5799",0,"RRRRRIPI:IPI00798400.1",1920,"EIF4G1","eukaryotic translation initiation factor 4 gamma, 1 isoform 3"
"5800",0,"RRRRRIPI:IPI00924828.1",1920,"EIF4G1","172 kDa protein"
"5801",0,"RRRRRIPI:IPI00925413.1",1920,"EIF4G1","EIF4G1 protein"
"5802",0,"RRRRRIPI:IPI00926411.1",1920,"EIF4G1","eukaryotic translation initiation factor 4 gamma, 1 isoform 2"
"5803",0,"RRRRRIPI:IPI00927510.1",1920,"EIF4G1","Isoform D of Eukaryotic translation initiation factor 4 gamma 1"
"5804",306,"IPI:IPI00867585.1",1921,"JAKMIP2","Isoform 3 of Janus kinase and microtubule-interacting protein 2"
"5805",0,"IPI:IPI00059369.1",1921,"JAKMIP2","Isoform 1 of Janus kinase and microtubule-interacting protein 2"
"5806",354,"IPI:IPI00297113.1",1922,"TRIM32","Tripartite motif-containing protein 32"
"5807",308,"RRRRRIPI:IPI00953076.1",1923,"EPSTI1","Putative uncharacterized protein EPSTI1"
"5808",0,"RRRRRIPI:IPI00063925.1",1923,"EPSTI1","Isoform 2 of Epithelial-stromal interaction protein 1"
"5809",0,"RRRRRIPI:IPI00216980.2",1923,"EPSTI1","Isoform 3 of Epithelial-stromal interaction protein 1"
"5810",0,"RRRRRIPI:IPI00878914.1",1923,"EPSTI1","Isoform 1 of Epithelial-stromal interaction protein 1"
"5811",311,"RRRRRIPI:IPI00783665.4",1924,"LAMA5","Laminin subunit alpha-5"
"5812",315,"RRRRRIPI:IPI00456708.5",1925,"CEP192","centrosomal protein 192kDa"
"5813",316,"IPI:IPI00935463.1",1926,"YTHDF2","Putative uncharacterized protein YTHDF2"
"5814",0,"IPI:IPI00306043.1",1926,"YTHDF2","Isoform 1 of YTH domain family protein 2"
"5815",319,"RRRRRIPI:IPI00902883.1",1927,"RAPGEFL1","Isoform 1 of Rap guanine nucleotide exchange factor-like 1"
"5816",0,"RRRRRIPI:IPI00008864.2",1927,"RAPGEFL1","Isoform 2 of Rap guanine nucleotide exchange factor-like 1"
"5817",0,"RRRRRIPI:IPI00902722.1",1927,"RAPGEFL1","Isoform 3 of Rap guanine nucleotide exchange factor-like 1"
"5818",320,"IPI:IPI00032063.7",1928,"LRP1B","Similar to Candidate tumor suppressor protein"
"5819",322,"IPI:IPI00182347.6",1929,"CTAGE3","Cutaneous T-cell lymphoma-associated antigen 3"
"5820",323,"RRRRRIPI:IPI00178066.5",1930,"DLEC1","Isoform 3 of Deleted in lung and esophageal cancer protein 1"
"5821",217,"RRRRRIPI:IPI00927738.1",1930,"DLEC1","Deleted in lung and esophageal cancer protein 1 (Fragment)"
"5822",0,"RRRRRIPI:IPI00164104.4",1930,"DLEC1","Isoform 1 of Deleted in lung and esophageal cancer protein 1"
"5823",0,"RRRRRIPI:IPI00791697.1",1930,"DLEC1","108 kDa protein"
"5824",0,"RRRRRIPI:IPI00792322.1",1930,"DLEC1","93 kDa protein"
"5825",0,"RRRRRIPI:IPI00827498.1",1930,"DLEC1","174 kDa protein"
"5826",326,"RRRRRIPI:IPI00759781.4",1931,"NOX4","cDNA FLJ51025, highly similar to NADPH oxidase 4"
"5827",0,"RRRRRIPI:IPI00027195.2",1931,"NOX4","Isoform 1 of NADPH oxidase 4"
"5828",393,"IPI:IPI00790553.2",1932,"RALGAPA2","Isoform 1 of Ral GTPase-activating protein alpha subunit 2"
"5829",242,"IPI:IPI00872953.1",1932,"RALGAPA2","Putative uncharacterized protein RALGAPA2"
"5830",0,"IPI:IPI00455174.3",1932,"RALGAPA2","Isoform 3 of Ral GTPase-activating protein alpha subunit 2"
"5831",0,"IPI:IPI00552470.3",1932,"RALGAPA2","Isoform 2 of Ral GTPase-activating protein alpha subunit 2"
"5832",331,"RRRRRIPI:IPI00743971.1",1933,"-","HBeAg-binding protein 2 binding protein B"
"5833",409,"RRRRRIPI:IPI00402657.4",1934,"RPAP1","Isoform 1 of RNA polymerase II-associated protein 1"
"5834",260,"RRRRRIPI:IPI00844387.1",1934,"RPAP1","Isoform 2 of RNA polymerase II-associated protein 1"
"5835",0,"RRRRRIPI:IPI00844376.1",1934,"RPAP1","Isoform 3 of RNA polymerase II-associated protein 1"
"5836",334,"RRRRRIPI:IPI00952729.1",1935,"C16orf62","Putative uncharacterized protein C16orf62"
"5837",256,"RRRRRIPI:IPI00465238.3",1935,"C16orf62","Isoform 1 of UPF0505 protein C16orf62"
"5838",0,"RRRRRIPI:IPI00107728.4",1935,"C16orf62","cDNA FLJ37759 fis, clone BRHIP2023888"
"5839",0,"RRRRRIPI:IPI00872797.1",1935,"C16orf62","Isoform 2 of UPF0505 protein C16orf62"
"5840",336,"IPI:IPI00329664.5",1936,"SMURF2","E3 ubiquitin-protein ligase SMURF2"
"5841",560,"IPI:IPI00743205.1",1937,"-","Conserved hypothetical protein"
"5842",343,"IPI:IPI00894240.1",1938,"ANKMY1","115 kDa protein"
"5843",0,"IPI:IPI00303117.3",1938,"ANKMY1","Isoform 1 of Ankyrin repeat and MYND domain-containing protein 1"
"5844",345,"IPI:IPI00903163.2",1939,"AVL9","Putative uncharacterized protein AVL9"
"5845",0,"IPI:IPI00397348.5",1939,"AVL9","Isoform 1 of Late secretory pathway protein AVL9 homolog"
"5846",346,"RRRRRIPI:IPI00873956.1",1940,"KDM5B","Isoform 1 of Lysine-specific demethylase 5B"
"5847",0,"RRRRRIPI:IPI00847436.1",1940,"KDM5B","Isoform 2 of Lysine-specific demethylase 5B"
"5848",348,"RRRRRIPI:IPI00651724.5",1941,"UNC45B","Isoform 3 of Protein unc-45 homolog B"
"5849",0,"RRRRRIPI:IPI00217428.4",1941,"UNC45B","Isoform 1 of Protein unc-45 homolog B"
"5850",0,"RRRRRIPI:IPI00644184.2",1941,"UNC45B","Isoform 2 of Protein unc-45 homolog B"
"5851",349,"IPI:IPI00938226.1",1942,"LOC100287064;LOC100289928;LOC100292550","hypothetical protein XP_002342533"
"5852",350,"RRRRRIPI:IPI00719739.2",1943,"-","Hypothetical protein"
"5853",351,"RRRRRIPI:IPI00337648.3",1944,"PTPN13","Isoform 4 of Tyrosine-protein phosphatase non-receptor type 13"
"5854",215,"RRRRRIPI:IPI00472958.3",1944,"PTPN13","Isoform 2 of Tyrosine-protein phosphatase non-receptor type 13"
"5855",0,"RRRRRIPI:IPI00006714.3",1944,"PTPN13","Isoform 3 of Tyrosine-protein phosphatase non-receptor type 13"
"5856",0,"RRRRRIPI:IPI00030246.1",1944,"PTPN13","Isoform 1 of Tyrosine-protein phosphatase non-receptor type 13"
"5857",352,"RRRRRIPI:IPI00328762.5",1945,"ABCA13","Isoform 1 of ATP-binding cassette sub-family A member 13"
"5858",354,"IPI:IPI00386131.1",1946,"-","Ig kappa chain V-III region IARC/BL41"
"5859",355,"IPI:IPI00941495.1",1947,"ZNF528;ZNF534","cDNA FLJ25344 fis, clone TST01087"
"5860",357,"RRRRRIPI:IPI00022270.1",1948,"CSF2","Granulocyte-macrophage colony-stimulating factor"
"5861",359,"IPI:IPI00183018.3",1949,"MICAL2","Isoform 1 of Protein MICAL-2"
"5862",363,"IPI:IPI00184707.1",1950,"FRMD6","Isoform 2 of FERM domain-containing protein 6"
"5863",0,"IPI:IPI00043622.3",1950,"FRMD6","Isoform 1 of FERM domain-containing protein 6"
"5864",367,"IPI:IPI00746795.2",1951,"CHD9","Isoform 3 of Chromodomain-helicase-DNA-binding protein 9"
"5865",0,"IPI:IPI00383105.5",1951,"CHD9","Isoform 1 of Chromodomain-helicase-DNA-binding protein 9"
"5866",0,"IPI:IPI00643741.3",1951,"CHD9","Isoform 2 of Chromodomain-helicase-DNA-binding protein 9"
"5867",179,"RRRRRIPI:IPI00888419.1",1952,"LOC100132805","similar to predicted protein"
"5868",180,"IPI:IPI00871461.1",1953,"DPYD","111 kDa protein"
"5869",0,"IPI:IPI00029772.2",1953,"DPYD","Dihydropyrimidine dehydrogenase [NADP+]"
"5870",191,"RRRRRIPI:IPI00749146.1",1954,"LOC100128997","hypothetical protein"
"5871",191,"IPI:IPI00797244.1",1955,"C3orf15","AAT1-alpha"
"5872",0,"IPI:IPI00376045.3",1955,"C3orf15","Isoform 1 of AMY-1-associating protein expressed in testis 1"
"5873",0,"IPI:IPI00470511.5",1955,"C3orf15","C3orf15 protein (Fragment)"
"5874",0,"IPI:IPI00749309.4",1955,"C3orf15","Isoform 3 of AMY-1-associating protein expressed in testis 1"
"5875",0,"IPI:IPI00794120.1",1955,"C3orf15","42 kDa protein"
"5876",216,"RRRRRIPI:IPI00784394.3",1956,"STAB2","Putative uncharacterized protein STAB2"
"5877",219,"IPI:IPI00867653.1",1957,"PCDH19","protocadherin 19 isoform b"
"5878",0,"IPI:IPI00290350.3",1957,"PCDH19","Isoform 2 of Protocadherin-19"
"5879",0,"IPI:IPI00552819.2",1957,"PCDH19","Isoform 1 of Protocadherin-19"
"5880",220,"RRRRRIPI:IPI00746325.2",1958,"SMEK2","Isoform 3 of Serine/threonine-protein phosphatase 4 regulatory subunit 3B"
"5881",0,"RRRRRIPI:IPI00414323.5",1958,"SMEK2","Isoform 1 of Serine/threonine-protein phosphatase 4 regulatory subunit 3B"
"5882",0,"RRRRRIPI:IPI00551045.3",1958,"SMEK2","Isoform 2 of Serine/threonine-protein phosphatase 4 regulatory subunit 3B"
"5883",221,"IPI:IPI00887098.2",1959,"LOC100133591","similar to MAP kinase 3c"
"5884",255,"IPI:IPI00940249.1",1960,"DCC","143 kDa protein"
"5885",0,"IPI:IPI00016422.1",1960,"DCC","Netrin receptor DCC"
"5886",367,"RRRRRIPI:IPI00930311.1",1961,"GMCL1","GMCL2 (Fragment)"
"5887",0,"RRRRRIPI:IPI00252570.2",1961,"GMCL1L","Germ cell-less protein-like 1-like"
"5888",256,"RRRRRIPI:IPI00791148.1",1962,"LOC729083","Hypothetical short protein"
"5889",328,"IPI:IPI00790360.1",1963,"KIAA1632","Isoform 1 of UPF0493 protein KIAA1632"
"5890",0,"IPI:IPI00288958.7",1963,"KIAA1632","Isoform 2 of UPF0493 protein KIAA1632"
"5891",0,"IPI:IPI00400765.2",1963,"-","293 kDa protein"
"5892",254,"RRRRRIPI:IPI00872928.2",1964,"ANKRD42","Several ankyrin repeat protein transcript variant 2 (Fragment)"
"5893",255,"IPI:IPI00021365.2",1965,"LTK","Isoform Lambda P2 of Leukocyte tyrosine kinase receptor"
"5894",0,"IPI:IPI00218843.3",1965,"LTK","Isoform Lambda P3 of Leukocyte tyrosine kinase receptor"
"5895",262,"RRRRRIPI:IPI00910116.1",1966,"-","cDNA FLJ52601"
"5896",263,"RRRRRIPI:IPI00604682.2",1967,"KCNC4","Isoform 2 of Potassium voltage-gated channel subfamily C member 4"
"5897",277,"IPI:IPI00021595.2",1968,"GLCCI1","Glucocorticoid-induced transcript 1 protein"
"5898",278,"RRRRRIPI:IPI00377245.1",1969,"MLL2","Isoform 3 of Histone-lysine N-methyltransferase MLL2"
"5899",263,"RRRRRIPI:IPI00872759.2",1969,"MLL2","564 kDa protein"
"5900",0,"RRRRRIPI:IPI00297859.1",1969,"MLL2","Isoform 1 of Histone-lysine N-methyltransferase MLL2"
"5901",0,"RRRRRIPI:IPI00377244.1",1969,"MLL2","Isoform 2 of Histone-lysine N-methyltransferase MLL2"
"5902",309,"IPI:IPI00647709.2",1970,"SULT1A2","24 kDa protein"
"5903",285,"IPI:IPI00604786.2",1972,"ZFP36L2","Butyrate response factor 2"
"5904",290,"RRRRRIPI:IPI00939838.1",1973,"MDC1","196 kDa protein"
"5905",0,"RRRRRIPI:IPI00552897.2",1973,"MDC1","Isoform 1 of Mediator of DNA damage checkpoint protein 1"
"5906",0,"RRRRRIPI:IPI00641106.1",1973,"MDC1","227 kDa protein"
